permin,dbcons,inbounds,indns,inhttp,inhttps,inmail,meanbytes,meancapbytes,meanepoch,meaniplen,meanttl,numcons,numdstports,numsrcports,outbounds,outdns,outhttp,outhttps,outmail,totalbytes,totalcapbytes,totalepoch,totaliplen,totalttl,undstips,undstports,unsrcips,unsrcports
"Apr 15, 2011 13:31",0,4911,0,0,218,0,267.97292525014717,40.0,1302870692.1193278,259.20923637836745,125.48551752076159,5097,4224,4224,186,0,0,206,0,1365858,203880,6640731917732.214,1279716.0,619522.0,88,115,87,115
"Apr 15, 2011 13:32",0,4961,0,0,180,0,279.5735322611897,40.0,1302870749.7595403,271.2929757854713,124.67560536321793,5161,4176,4176,200,0,0,168,0,1442879,206440,6724115939508.987,1355651.0,623004.0,90,115,97,114
"Apr 15, 2011 13:33",0,6351,0,0,218,0,262.6278715959227,40.0,1302870812.765641,253.1935433317662,127.98338818367027,6573,5330,5330,222,0,0,208,0,1726253,262920,8563769852308.558,1615628.0,816662.0,95,133,99,133
"Apr 15, 2011 13:34",0,6338,0,0,204,0,252.2615975422427,40.0,1302870869.730435,241.1466519962276,129.52090537566804,6510,5260,5260,172,0,0,204,0,1642223,260400,8481689361945.131,1534175.0,824012.0,91,142,99,140
"Apr 15, 2011 13:35",0,7339,0,0,230,0,265.5384410037373,40.0,1302870934.080206,253.5444550020361,130.2602144699335,7492,5988,5988,153,0,0,224,0,1989414,299680,9761109038128.902,1867862.0,959627.0,89,148,97,147
"Apr 15, 2011 13:36",0,4709,0,0,196,0,265.3246030109301,40.0,1302870987.4802568,254.880464625132,142.8168954593453,4849,3428,3428,140,0,0,186,0,1286559,193960,6317621418291.766,1206859.0,676238.0,87,108,93,107
"Apr 15, 2011 13:37",0,3651,0,0,214,0,285.1688584955287,40.0,1302871054.2830608,277.5700680272109,136.3069387755102,3802,2836,2836,151,0,0,208,0,1084212,152080,4953515748384.197,1020070.0,500928.0,85,92,91,92
"Apr 15, 2011 13:38",0,8038,0,0,190,0,244.1311415746694,40.0,1302871112.5509033,232.30116164112704,156.5863816114681,8243,4940,4940,205,0,0,186,0,2012373,329720,10739566580757.096,1879781.0,1267097.0,83,139,89,139
"Apr 15, 2011 13:39",0,6869,0,0,214,0,236.78540423223006,40.0,1302871167.8634408,233.524844270607,149.12226568158772,7372,4771,4771,503,0,0,196,0,1745582,294880,9604766249489.285,1612022.0,1029391.0,91,131,90,130
"Apr 15, 2011 13:40",0,7133,0,0,142,0,246.82133188955063,40.0,1302871230.2639575,237.35978245711894,156.9093571328964,7388,4507,4507,255,0,0,130,0,1823516,295520,9625612649190.117,1702107.0,1125197.0,93,114,101,114
"Apr 15, 2011 13:41",0,7706,0,0,220,0,255.78618588115796,40.0,1302871294.8233993,244.25067908420644,153.85965593066874,7876,5100,5100,170,0,0,208,0,2014572,315040,10261414318029.094,1888302.0,1189489.0,89,134,91,134
"Apr 15, 2011 13:42",0,7365,0,0,144,0,256.3477371516236,40.0,1302871348.0455463,245.9903001704024,148.03198322191636,7822,5308,5308,457,0,0,140,0,2005152,312880,10191059684412.264,1876660.0,1129336.0,92,136,102,136
"Apr 15, 2011 13:43",0,5727,0,0,258,0,267.529621456459,40.0,1302871414.1072705,257.0393111845538,128.51139328578884,5891,4769,4769,164,0,0,244,0,1576017,235640,7675215500505.931,1477719.0,738812.0,93,133,93,133
"Apr 15, 2011 13:44",0,7670,0,0,234,0,264.01311433664375,40.0,1302871469.1993566,252.58235905429981,130.95427383736035,7854,6351,6351,184,0,0,230,0,2073559,314160,10232752519091.746,1944379.0,1008086.0,92,154,100,153
"Apr 15, 2011 13:45",0,9008,0,0,220,0,247.47242985592027,40.0,1302871531.1601565,235.74436090225564,132.50729765590447,9231,7329,7329,223,0,0,210,0,2284418,369240,12026807104139.404,2132072.0,1198396.0,93,175,98,174
"Apr 15, 2011 13:46",0,5445,0,0,192,0,268.49233238231096,40.0,1302871589.3452842,257.81547727687536,127.6094177769666,5608,4531,4531,163,0,0,188,0,1505705,224320,7306503873048.354,1412571.0,699172.0,87,129,94,128
"Apr 15, 2011 13:47",0,7728,0,0,226,0,260.92487373737373,40.0,1302871649.1055286,249.37915485699563,130.66451945374902,7920,6294,6294,192,0,0,212,0,2066525,316800,10318743460915.787,1935681.0,1014218.0,89,150,96,149
"Apr 15, 2011 13:48",0,7524,0,0,156,0,263.7581208748544,40.0,1302871712.7061672,253.11687624090007,150.7654533421575,7727,5146,5146,203,0,0,156,0,2038059,309080,10067289724080.555,1912298.0,1139033.0,93,132,101,132
"Apr 15, 2011 13:49",0,7392,0,0,266,0,248.14467651553744,40.0,1302871766.2880561,243.95819848975188,150.66976806903992,7852,5029,5029,460,0,0,244,0,1948432,314080,10230149108893.816,1809194.0,1117367.0,96,130,101,131
"Apr 15, 2011 13:50",0,9560,0,0,184,0,238.68269621797478,40.0,1302871829.2245493,227.7702238417491,158.7560645497137,9836,6050,6050,276,0,0,174,0,2347683,393440,12815047312252.666,2187733.0,1524852.0,92,148,99,148
"Apr 15, 2011 13:51",0,5991,0,0,254,0,251.1107843137255,40.0,1302871888.8469098,239.2841684701182,145.69535541867822,6120,4306,4306,129,0,0,236,0,1536798,244800,7973575959743.088,1437380.0,875192.0,82,124,83,124
"Apr 15, 2011 13:52",0,4014,0,0,162,0,287.50378608613346,40.0,1302871952.213863,281.86543209876544,128.26493827160493,4226,3314,3314,212,0,0,162,0,1214991,169040,5505936870055.784,1141555.0,519473.0,85,103,93,103
"Apr 15, 2011 13:53",0,4894,0,10,212,0,266.51564652627434,40.0,1302872013.2135236,256.5206143896524,124.97574777687954,5081,4210,4210,187,0,8,196,0,1354166,203240,6619892699137.914,1269264.0,618380.0,84,119,88,119
"Apr 15, 2011 13:54",0,5962,0,0,112,0,256.2176948051948,40.0,1302872066.026341,246.21795727636848,128.57843791722297,6160,4834,4834,198,0,0,108,0,1578301,246400,8025691926722.26,1475338.0,770442.0,92,126,102,126
"Apr 15, 2011 13:55",0,5653,0,0,224,0,257.6406170537379,40.0,1302872128.4234889,249.50721069293002,126.03517411185368,5899,4758,4758,246,0,0,212,0,1519822,235960,7685642685570.16,1418698.0,716636.0,96,118,97,118
"Apr 15, 2011 13:56",0,5521,0,0,180,0,277.4361814345992,40.0,1302872191.4311135,267.580342651037,126.38016230838593,5688,4675,4675,167,0,0,168,0,1578057,227520,7410737024860.173,1483733.0,700778.0,93,120,100,120
"Apr 15, 2011 13:57",0,4909,0,0,226,0,267.7764267503432,40.0,1302872252.54001,258.9404858299595,124.60931174089069,5099,4193,4193,190,0,0,214,0,1365392,203960,6643345615701.511,1279166.0,615570.0,91,114,95,113
"Apr 15, 2011 13:58",0,4700,0,0,190,0,263.4374233128834,40.0,1302872311.2858508,254.7867709213863,124.38630600169061,4890,3912,3912,190,0,0,174,0,1288209,195600,6371045602187.811,1205651.0,588596.0,90,109,99,109
"Apr 15, 2011 13:59",0,5001,0,0,228,0,276.6249060856499,40.0,1302872370.6090167,273.9154565347126,124.77024070021882,5324,4233,4233,323,0,0,222,0,1472751,212960,6936492501122.405,1376973.0,627220.0,88,118,96,118
"Apr 15, 2011 14:00",0,5822,0,0,142,0,244.09489402697494,40.0,1302872430.5643106,240.73145299145298,148.9540170940171,6228,3845,3845,406,0,0,130,0,1520223,249120,8114289497554.526,1408279.0,871381.0,91,114,96,114
"Apr 15, 2011 14:01",0,6643,0,10,232,0,257.93376413570275,40.0,1302872487.696314,246.73827012441913,147.28676360365762,6809,4616,4616,166,0,8,216,0,1756271,272360,8871258768724.203,1645991.0,982550.0,86,118,90,118
"Apr 15, 2011 14:02",0,6604,0,0,172,0,328.44214212753536,40.0,1302872552.813315,321.61818729298403,141.2973501957242,6853,4866,4866,249,0,0,178,0,2250814,274120,8928585604429.646,2136188.0,938497.0,90,115,95,115
"Apr 15, 2011 14:03",0,9363,0,0,240,0,245.92734105856562,40.0,1302872609.6350725,234.33624454148472,156.43380551709447,9579,6179,6179,216,0,0,232,0,2355738,383160,12480216727694.36,2200183.0,1468757.0,92,151,93,149
"Apr 15, 2011 14:04",0,7858,0,0,186,0,244.29436325678498,40.0,1302872666.4824328,233.9225050403226,150.40788810483872,8143,5028,5028,285,0,0,178,0,1989289,325720,10609292123166.451,1856409.0,1193637.0,94,129,100,128
"Apr 15, 2011 14:05",0,7721,0,0,240,0,247.09504651747548,40.0,1302872732.43287,235.5149263292761,151.22190903267136,7954,5000,5000,233,0,0,228,0,1965394,318160,10363049713771.047,1838194.0,1180287.0,89,131,91,131
"Apr 15, 2011 14:06",0,7788,0,0,186,0,254.44588635504599,40.0,1302872788.986712,242.36830643095055,151.66192672303356,7937,5233,5233,149,0,0,172,0,2019537,317480,10340901326187.533,1891927.0,1183873.0,85,143,94,143
"Apr 15, 2011 14:07",0,6570,0,0,234,0,288.62931034482756,40.0,1302872856.9876266,277.62795633717406,130.10612492419648,6728,5486,5486,158,0,0,226,0,1941898,269120,8765728581812.752,1831234.0,858180.0,86,146,86,145
"Apr 15, 2011 14:08",0,3870,0,0,184,0,281.5121645347379,40.0,1302872911.6310046,269.5283163265306,124.6780612244898,3987,3356,3356,117,0,0,174,0,1122389,159480,5194554298672.815,1056551.0,488738.0,84,115,92,114
"Apr 15, 2011 14:09",0,5726,0,0,212,0,259.87650200267024,40.0,1302872969.9309518,252.34258937868796,129.30232558139534,5992,4662,4662,266,0,0,196,0,1557180,239680,7806814835826.264,1453998.0,745040.0,90,123,93,123
"Apr 15, 2011 14:10",0,7249,0,0,180,0,234.34115484429066,40.0,1302873033.1982062,228.1207916287534,129.0848498635123,9248,7386,7386,1999,0,0,168,0,2167187,369920,12048969811017.01,2005638.0,1134914.0,94,137,103,137
"Apr 15, 2011 14:11",0,5240,0,0,266,0,272.7472647702407,40.0,1302873093.5663018,266.37984790874526,128.91692015209125,5484,4286,4286,244,0,0,242,0,1495746,219360,7144956045117.6,1401158.0,678103.0,89,116,97,116
"Apr 15, 2011 14:12",0,5366,0,0,218,0,257.18193269749867,40.0,1302873148.2441308,247.91284999072872,148.30502503244946,5557,3682,3682,191,0,0,198,0,1429160,222280,7240066084792.635,1336994.0,799809.0,87,104,93,105
"Apr 15, 2011 14:13",0,5755,0,0,268,0,265.95400168491994,40.0,1302873211.8874214,256.3194805194805,144.05800865800865,5935,4160,4160,180,0,0,246,0,1578437,237400,7732552512551.846,1480245.0,831935.0,91,118,96,118
"Apr 15, 2011 14:14",0,4632,0,0,236,0,268.54738154613466,40.0,1302873269.2549782,260.0115879828326,139.48025751072961,4812,3448,3448,180,0,0,222,0,1292250,192480,6269426171654.955,1211654.0,649978.0,88,99,94,99
"Apr 15, 2011 14:15",0,5680,0,0,176,0,254.09861064046086,40.0,1302873333.4740598,245.52155625657204,145.67683140553802,5902,3976,3976,222,0,0,162,0,1499690,236080,7689558414163.9,1400946.0,831232.0,88,111,88,111
"Apr 15, 2011 14:16",0,6918,0,10,138,0,259.0040902679831,40.0,1302873387.3366787,247.7613767281106,149.40567396313364,7090,4688,4688,172,0,8,130,0,1836339,283600,9237372316217.053,1720455.0,1037473.0,89,123,97,123
"Apr 15, 2011 14:17",0,4939,0,0,194,0,266.2477028347996,40.0,1302873450.0095572,256.70219183591394,142.84154433943294,5115,3536,3536,176,0,0,180,0,1361857,204600,6664197696798.886,1276580.0,710351.0,89,100,90,100
"Apr 15, 2011 14:18",0,5367,0,0,202,0,270.0597068287451,40.0,1302873510.5311759,261.4958510049788,144.14254102895077,5594,3788,3788,227,0,0,210,0,1510714,223760,7288274417911.397,1418092.0,781685.0,92,98,99,98
"Apr 15, 2011 14:19",0,6849,0,0,228,0,279.72610921501706,40.0,1302873567.5370727,269.4370542861301,128.16824334158056,7032,5741,5741,183,0,0,216,0,1967034,281280,9161806926920.695,1851302.0,880644.0,87,132,88,132
"Apr 15, 2011 14:20",0,5655,0,0,198,0,267.0733590733591,40.0,1302873633.813003,261.06760316066726,127.80509218612818,5957,4602,4602,302,0,0,186,0,1590956,238280,7761218236624.059,1486780.0,727850.0,87,123,98,122
"Apr 15, 2011 14:21",0,5166,0,0,256,0,270.62531691416154,40.0,1302873689.4434824,268.3931047765794,126.5362095531587,5522,4304,4304,356,0,0,242,0,1494393,220880,7194468513106.91,1393497.0,656976.0,86,119,88,119
"Apr 15, 2011 14:22",0,3087,0,0,150,0,297.1580415246359,40.0,1302873751.7861683,290.4892248311354,120.14088131231907,3227,2736,2736,140,0,0,148,0,958929,129080,4204373597013.9653,903131.0,373518.0,82,91,91,91
"Apr 15, 2011 14:23",0,3918,0,10,240,0,285.4778048780488,40.0,1302873812.979039,277.1528967254408,124.1382871536524,4100,3326,3326,182,0,8,238,0,1170459,164000,5341782633214.06,1100297.0,492829.0,82,100,88,100
"Apr 15, 2011 14:24",0,8252,0,0,186,0,250.09195267658427,40.0,1302873869.461031,240.82777777777778,151.92971014492753,8537,5413,5413,285,0,0,178,0,2135035,341480,11122634223588.822,1994054.0,1257978.0,96,133,103,132
"Apr 15, 2011 14:25",0,6098,0,0,230,0,252.13443246670894,40.0,1302873930.7955918,242.3620352250489,143.90867579908675,6308,4393,4393,210,0,0,222,0,1590464,252320,8218528755458.594,1486164.0,882448.0,94,115,102,115
"Apr 15, 2011 14:26",0,6685,0,0,164,0,266.2126395129729,40.0,1302873993.7280004,256.60923306031276,150.36336559940432,6899,4553,4553,214,0,0,172,0,1836601,275960,8988527682729.475,1723131.0,1009690.0,92,118,96,118
"Apr 15, 2011 14:27",0,8206,0,0,228,0,264.74552612741587,40.0,1302874050.20137,253.3159494286409,149.9714320447362,8382,5705,5705,176,0,0,220,0,2219097,335280,10920690288787.883,2083777.0,1233665.0,89,138,90,138
"Apr 15, 2011 14:28",0,5950,0,0,200,0,267.501381439948,40.0,1302874109.3687773,258.1427616181879,146.62821798729522,6153,4212,4212,203,0,0,188,0,1645936,246120,8016584394946.087,1544210.0,877130.0,89,122,100,122
"Apr 15, 2011 14:29",0,5103,0,0,188,0,266.04860060514375,40.0,1302874170.9347107,257.2395162863273,144.15954749366102,5288,3696,3696,185,0,0,176,0,1406865,211520,6889598615902.751,1318867.0,739106.0,86,109,89,109
"Apr 15, 2011 14:30",0,5908,0,0,160,0,261.4407798537774,40.0,1302874227.6181011,253.6424477410654,144.7521915037087,6155,4236,4236,247,0,0,164,0,1609168,246200,8019190870989.412,1504607.0,858670.0,89,117,100,117
"Apr 15, 2011 14:31",0,8084,0,0,246,0,231.84916201117318,40.0,1302874283.5896401,222.55452751048605,132.7192203306193,8413,6114,6114,329,0,0,232,0,1950547,336520,10961081347839.643,1804027.0,1075822.0,86,163,87,163
"Apr 15, 2011 14:32",0,6041,0,0,160,0,280.563229265216,40.0,1302874343.5726354,274.2473312530793,127.54606667761537,6342,5004,5004,301,0,0,160,0,1779332,253680,8262829086937.654,1669892.0,776628.0,88,122,97,122
"Apr 15, 2011 14:33",0,5631,0,0,188,0,264.89794168096057,40.0,1302874409.890294,255.86573500796038,131.96002122766672,5830,4523,4523,199,0,0,176,0,1544355,233200,7595757809660.414,1446409.0,745970.0,88,115,90,115
"Apr 15, 2011 14:34",0,5835,0,10,148,0,268.8683510638298,40.0,1302874467.6837566,258.89374040593555,128.1794303257718,6016,4792,4792,181,0,8,140,0,1617512,240640,7838092797585.4795,1517894.0,751516.0,86,120,94,119
"Apr 15, 2011 14:35",0,6136,0,0,226,0,256.45196575776794,40.0,1302874532.9295182,245.47290720311486,129.69321868916288,6308,5052,5052,172,0,0,206,0,1617699,252320,8218532553719.4,1513095.0,799429.0,86,133,93,133
"Apr 15, 2011 14:36",0,6160,0,0,140,0,269.23214285714283,40.0,1302874586.28103,258.6991593921759,148.3567733591982,6328,4301,4301,168,0,0,132,0,1703701,253120,8244590381986.357,1600313.0,917735.0,87,118,93,118
"Apr 15, 2011 14:37",0,4708,0,10,192,0,279.4157970124821,40.0,1302874651.7419374,271.22969543147207,142.24894247038918,4887,3536,3536,179,0,8,182,0,1365505,195480,6367148423062.849,1282374.0,672553.0,86,111,92,110
"Apr 15, 2011 14:38",0,5347,0,0,188,0,276.10211077034097,40.0,1302874717.0015564,266.31464001480657,143.87729039422544,5543,3928,3928,196,0,0,178,0,1530434,221720,7221834556339.627,1438898.0,777369.0,88,110,92,110
"Apr 15, 2011 14:39",0,7737,0,0,188,0,249.52698970625156,40.0,1302874770.9587328,238.71067163220752,150.32913830743547,7966,5213,5213,229,0,0,176,0,1987732,318640,10378700425457.266,1858840.0,1170613.0,95,131,93,130
"Apr 15, 2011 14:40",0,9830,0,0,198,0,255.87077258752356,40.0,1302874832.1638105,244.78337046789548,153.31466477617985,10083,6551,6551,253,0,0,200,0,2579945,403320,13136886932707.701,2416991.0,1513829.0,96,149,106,150
"Apr 15, 2011 14:41",0,5399,0,0,232,0,247.2189184489654,40.0,1302874891.7381382,243.2046460176991,146.4559365781711,5751,3824,3824,352,0,0,220,0,1421756,230040,7492833502386.033,1319142.0,794377.0,89,112,91,112
"Apr 15, 2011 14:42",0,6759,0,0,210,0,264.0307845084409,40.0,1302874946.9316854,256.70198968312457,147.28327192336036,7049,4794,4794,290,0,0,192,0,1861153,281960,9183965500921.451,1741723.0,999317.0,85,127,96,126
"Apr 15, 2011 14:43",0,5958,0,0,320,0,262.8597511714332,40.0,1302875007.6444354,254.2287767379679,126.1129679144385,6189,5019,5019,231,0,0,290,0,1626839,247560,8063493422311.411,1521305.0,754660.0,90,132,90,132
"Apr 15, 2011 14:44",0,4195,0,10,144,0,268.8395117540687,40.0,1302875068.2521663,263.2392797915186,124.85524757166549,4424,3493,3493,229,0,8,136,0,1189346,176960,5763919301947.584,1111133.0,527014.0,90,100,99,100
"Apr 15, 2011 14:45",0,5766,0,0,228,0,264.05953582240164,40.0,1302875125.86762,254.07461139896373,127.05906735751296,5946,4738,4738,180,0,0,214,0,1570098,237840,7746895498408.868,1471092.0,735672.0,88,120,90,120
"Apr 15, 2011 14:46",0,5578,0,0,188,0,265.40194884287456,40.0,1302875188.8356767,254.54058383766466,127.93983624065504,5747,4639,4639,169,0,0,180,0,1525265,229880,7487623710238.634,1430009.0,718766.0,87,121,97,121
"Apr 15, 2011 14:47",0,5742,0,0,226,0,282.7927217843367,40.0,1302875251.9028952,274.08863165169316,126.76883206634416,5963,4754,4754,221,0,0,206,0,1686293,238520,7769045127096.965,1586425.0,733738.0,86,118,92,118
"Apr 15, 2011 14:48",0,7099,0,0,186,0,255.4035738831615,40.0,1302875310.3951187,244.15925354286517,151.3848744212151,7275,4896,4896,176,0,0,184,0,1858061,291000,9478417883124.488,1740123.0,1078920.0,86,129,94,128
"Apr 15, 2011 14:49",0,6929,0,0,246,0,268.77884884045824,40.0,1302875366.0963638,259.83753057993954,147.68499064613613,7158,4864,4864,229,0,0,246,0,1923919,286320,9325981870517.771,1805611.0,1026263.0,89,127,95,125
"Apr 15, 2011 14:50",0,6290,0,0,212,0,268.7895552456222,40.0,1302875433.453032,257.4160618491638,146.39570842537077,6453,4356,4356,163,0,0,212,0,1734499,258120,8407455172072.416,1631503.0,927856.0,85,108,93,108
"Apr 15, 2011 14:51",0,4476,0,0,226,0,259.9526036131775,40.0,1302875488.9711037,253.61933333333334,138.76066666666668,4705,3400,3400,229,0,0,212,0,1223077,188200,6130029175609.043,1141287.0,624423.0,82,105,82,105
"Apr 15, 2011 14:52",0,5250,0,0,182,0,271.9433249370277,40.0,1302875548.8771482,267.9241562381494,142.07413727720896,5558,3986,3986,308,0,0,170,0,1511461,222320,7241382300659.189,1413032.0,749299.0,85,111,93,110
"Apr 15, 2011 14:53",0,6241,0,10,228,0,267.53262705358514,40.0,1302875616.4093945,259.64000636031165,145.431070122436,6513,4575,4575,272,0,8,218,0,1742440,260520,8485628889674.386,1632876.0,914616.0,86,125,89,125
"Apr 15, 2011 14:54",0,7435,0,0,162,0,254.68767945706082,40.0,1302875670.9997654,243.88853290615404,147.24709651581898,7662,5185,5185,227,0,0,162,0,1951417,306480,9982633391200.203,1826969.0,1103028.0,94,137,105,136
"Apr 15, 2011 14:55",0,5568,0,10,190,0,258.5425807566074,40.0,1302875732.1071165,250.07099427753934,126.3458512160229,5789,4698,4698,221,0,8,172,0,1496703,231560,7542347613168.098,1398397.0,706526.0,92,124,90,124
"Apr 15, 2011 14:56",0,4443,0,0,206,0,274.70777537796977,40.0,1302875791.9698634,266.8895101766943,124.28763140237083,4630,3726,3726,187,0,0,202,0,1271897,185200,6032314916820.468,1193263.0,555690.0,89,104,97,104
"Apr 15, 2011 14:57",0,4809,0,0,228,0,280.94300100704936,40.0,1302875852.2996159,271.7200248498654,123.85048664319734,4965,4227,4227,156,0,0,216,0,1394882,198600,6468778606667.593,1312136.0,598074.0,86,111,90,111
"Apr 15, 2011 14:58",0,6018,0,0,186,0,262.5001612383102,40.0,1302875908.3863842,252.15415150512734,126.79060535891499,6202,5212,5212,184,0,0,176,0,1628026,248080,8080436383812.3545,1524524.0,766576.0,89,126,100,126
"Apr 15, 2011 14:59",0,5327,0,0,228,0,271.8974544141542,40.0,1302875965.4076166,263.84813914344494,125.65401159528707,5539,4566,4566,212,0,0,214,0,1506040,221560,7216629972392.789,1410796.0,671872.0,89,120,97,120
"Apr 15, 2011 15:00",0,7256,0,0,136,0,258.06160630763065,40.0,1302876033.617599,247.84571115374075,151.934502603453,7483,4770,4770,227,0,0,124,0,1931075,299320,9749421359560.494,1808778.0,1108818.0,90,130,97,130
"Apr 15, 2011 15:01",0,7454,0,0,308,0,265.05277560594214,40.0,1302876092.9195518,254.98035809727418,149.26269374665955,7674,5080,5080,220,0,0,286,0,2034015,306960,9998271137064.64,1908273.0,1117082.0,92,133,98,132
"Apr 15, 2011 15:02",0,5579,0,0,222,0,344.241601628775,40.0,1302876148.2769055,342.8314646734294,137.06905143263927,5894,4243,4243,315,0,0,218,0,2028960,235760,7679152017944.081,1926370.0,770191.0,89,111,93,110
"Apr 15, 2011 15:03",0,6422,0,0,210,0,257.0406959598938,40.0,1302876214.135547,251.99007751937984,151.11891472868217,6782,4318,4318,360,0,0,192,0,1743250,271280,8836106484267.28,1625336.0,974717.0,87,113,89,113
"Apr 15, 2011 15:04",0,6170,0,0,182,0,265.435382685069,40.0,1302876267.14509,256.177211103938,145.79599741768882,6376,4293,4293,206,0,0,172,0,1692416,255040,8307139079317.094,1587274.0,903352.0,89,112,99,112
"Apr 15, 2011 15:05",0,6337,0,0,220,0,258.5873749037721,40.0,1302876333.6167455,247.3061705134244,146.72680169571362,6495,4446,4446,158,0,0,204,0,1679525,259800,8462181786840.762,1575093.0,934503.0,85,115,87,115
"Apr 15, 2011 15:06",0,6815,0,0,190,0,260.888730385164,40.0,1302876390.3200965,250.6310551734231,146.40480023415776,7010,4818,4818,195,0,0,188,0,1828830,280400,9133163496143.877,1712562.0,1000384.0,88,128,95,128
"Apr 15, 2011 15:07",0,5556,0,0,232,0,276.1574512901527,40.0,1302876448.8341856,264.69423558897245,127.98353025420694,5697,4773,4773,141,0,0,218,0,1573269,227880,7422487129008.355,1478582.0,714916.0,87,133,86,131
"Apr 15, 2011 15:08",0,5726,0,0,154,0,272.0624577987846,40.0,1302876511.130092,261.80380622837373,128.27474048442906,5924,4910,4910,198,0,0,160,0,1611698,236960,7718240451934.664,1513226.0,741428.0,89,126,97,125
"Apr 15, 2011 15:09",0,6202,0,0,276,0,257.688729316266,40.0,1302876569.454722,247.57280307889673,128.05901218729954,6406,5080,5080,204,0,0,264,0,1650754,256240,8346227303926.948,1543864.0,798576.0,91,132,93,131
"Apr 15, 2011 15:10",0,5438,0,0,172,0,275.2198694194459,40.0,1302876633.288361,267.50091374269005,126.75292397660819,5667,4511,4511,229,0,0,158,0,1559671,226680,7383401880845.142,1463765.0,693592.0,90,117,101,117
"Apr 15, 2011 15:11",0,4853,0,0,276,0,264.2546497823506,40.0,1302876691.699852,256.47668925857465,126.02012733620867,5054,4026,4026,201,0,0,260,0,1335543,202160,6584738799851.052,1248785.0,613592.0,89,111,95,111
"Apr 15, 2011 15:12",0,6590,0,0,178,0,272.6000874125874,40.0,1302876747.080928,265.0979770531401,147.92738526570048,6864,4599,4599,274,0,0,168,0,1871127,274560,8942945991963.49,1756009.0,979871.0,87,119,96,119
"Apr 15, 2011 15:13",0,8807,0,0,316,0,231.11909140075716,40.0,1302876813.786469,223.7473112192913,153.88067474244312,9245,5416,5416,438,0,0,286,0,2136696,369800,12045096143455.906,1976360.0,1359228.0,95,147,99,146
"Apr 15, 2011 15:14",0,5932,0,0,236,0,275.1196842783505,40.0,1302876872.1759732,268.86606243705944,146.29355488418932,6208,4241,4241,276,0,0,228,0,1707943,248320,8088259622468.441,1601904.0,871617.0,93,119,98,118
"Apr 15, 2011 15:15",0,6702,0,0,270,0,263.9598201334494,40.0,1302876934.030338,253.7662704309064,153.83521545319465,6894,4447,4447,192,0,0,264,0,1819739,275760,8982033583205.15,1707847.0,1035311.0,87,122,88,121
"Apr 15, 2011 15:16",0,6828,0,0,196,0,268.2320308043354,40.0,1302876992.2549171,257.2446158323632,147.88955180442375,7012,4723,4723,184,0,0,192,0,1880843,280480,9135773469691.479,1767785.0,1016297.0,87,117,94,117
"Apr 15, 2011 15:17",0,5929,0,0,276,0,266.1116013071895,40.0,1302877048.293014,256.20576890826766,143.67449270501425,6120,4336,4336,191,0,0,266,0,1628603,244800,7973607535553.246,1527755.0,856731.0,87,117,88,117
"Apr 15, 2011 15:18",0,7364,0,0,114,0,265.40256647704723,40.0,1302877110.056612,255.0368364030336,148.3021397616468,7559,5078,5078,195,0,0,114,0,2006178,302360,9848448074917.93,1883192.0,1095063.0,88,118,96,118
"Apr 15, 2011 15:19",0,6150,0,0,264,0,270.3995901639344,40.0,1302877169.589232,260.68345207253884,127.50647668393782,6344,5167,5167,194,0,0,252,0,1715415,253760,8265452763874.088,1609981.0,787480.0,86,129,86,129
"Apr 15, 2011 15:20",0,6233,0,0,166,0,260.5200062764789,40.0,1302877228.4870605,248.55074316765223,128.81828352245486,6373,5182,5182,140,0,0,156,0,1660294,254920,8303236577148.037,1555182.0,806016.0,86,132,95,131
"Apr 15, 2011 15:21",0,5025,0,0,278,0,284.7064097672644,40.0,1302877290.5719063,276.8648115255575,124.86244326031182,5242,4275,4275,217,0,0,254,0,1492431,209680,6829682757177.934,1402874.0,632678.0,87,119,91,119
"Apr 15, 2011 15:22",0,4360,0,0,196,0,282.0652173913044,40.0,1302877351.9582329,275.0047901459854,124.73950729927007,4554,3820,3820,194,0,0,192,0,1284525,182160,5933303460817.793,1205621.0,546858.0,87,111,97,111
"Apr 15, 2011 15:23",0,5787,0,0,584,0,283.64747375328085,40.0,1302877410.2643695,278.146529562982,124.04095972579263,6096,4981,4981,309,0,0,638,0,1729115,243840,7942340692971.596,1622985.0,723779.0,85,114,91,114
"Apr 15, 2011 15:24",0,6739,0,0,168,0,245.79557621865314,40.0,1302877470.906661,239.59193619849358,150.60626199970463,7098,4497,4497,359,0,0,168,0,1744657,283920,9247824288495.48,1622277.0,1019755.0,91,118,100,118
"Apr 15, 2011 15:25",0,8609,0,10,222,0,251.13747303893746,40.0,1302877525.1919928,239.92929175843284,149.24376956068159,8809,6090,6090,200,0,8,208,0,2212270,352360,11477048119416.264,2069870.0,1287526.0,92,140,99,140
"Apr 15, 2011 15:26",0,5793,0,0,160,0,260.0063070539419,40.0,1302877595.0918927,251.44400617389812,147.65477619619276,6025,4035,4035,232,0,0,156,0,1566538,241000,7849837510428.653,1466170.0,860975.0,89,108,95,108
"Apr 15, 2011 15:27",0,6316,0,10,194,0,258.8711467324291,40.0,1302877651.7634735,248.36512950094757,148.60091598231207,6488,4461,4461,172,0,8,178,0,1679556,259520,8453070204641.416,1572648.0,940941.0,88,123,88,123
